transaction_id,account_id,transaction_amount,transaction_date,transaction_type,merchant_id
22505,1815,-3539.08,2023-12-07 07:27:02.075547,Withdraw,47
22506,1815,-464.46,2022-06-03 15:22:05.207240,Deposit,25
22507,1815,3316.48,2021-05-06 15:27:43.021342,Deposit,73
22508,1815,1413.49,2023-10-29 06:34:02.448105,Deposit,22
22509,1815,189.03,2022-12-20 03:15:40.646055,Withdraw,43
22510,1815,-1108.17,2020-12-15 00:27:09.912283,Withdraw,66
22511,1815,-1864.08,2023-12-08 09:46:34.784566,Deposit,42
22512,1815,4865.4,2023-05-25 14:22:54.804971,Withdraw,20
22513,1815,-88.18,2023-06-18 16:38:13.525343,Deposit,81
22514,1815,-1002.21,2020-10-16 22:25:35.862206,Deposit,81
22515,1815,3017.35,2021-03-05 04:25:44.331320,Deposit,77
22516,1815,4257.54,2020-08-26 17:38:54.603639,Withdraw,28
22517,1815,201.8,2022-10-09 05:26:01.568238,Withdraw,3
22518,1815,2217.87,2021-04-21 21:39:55.044537,Withdraw,67
22519,1815,2630.32,2020-11-12 11:24:17.213433,Deposit,72
22520,1815,-1401.07,2024-05-29 14:45:31.119374,Withdraw,81
22521,1815,2039.85,2020-07-27 23:01:18.528997,Deposit,86
22522,1815,-2833.76,2023-04-20 04:42:49.162443,Deposit,91
22523,1816,3031.89,2021-06-14 18:54:06.176544,Deposit,7
22524,1816,-2195.04,2022-12-25 11:18:58.331908,Deposit,58
22525,1816,-4130.43,2020-12-28 06:52:21.872714,Withdraw,24
22526,1816,-3566.65,2021-04-27 16:47:02.236979,Withdraw,81
22527,1816,3781.67,2020-05-02 20:02:37.592193,Deposit,59
22528,1816,-3291.76,2022-05-18 23:34:10.326059,Deposit,81
22529,1816,-3563.9,2020-04-17 22:56:21.727591,Deposit,52
22530,1816,3120.16,2020-04-01 09:24:46.215594,Deposit,17
22531,1816,-868.31,2023-08-31 17:05:23.275120,Deposit,54
22532,1816,-3397.79,2022-11-04 01:41:07.539117,Deposit,76
22533,1817,1993.94,2023-11-16 08:07:22.194499,Deposit,6
22534,1817,3133.62,2024-08-05 06:47:36.919602,Deposit,49
22535,1817,-4306.7,2023-02-22 15:35:07.754367,Deposit,23
22536,1817,4394.44,2022-01-05 11:25:42.793161,Deposit,51
22537,1817,1245.81,2021-08-24 17:42:53.703117,Withdraw,52
22538,1817,4643.47,2024-07-23 22:43:11.611685,Deposit,46
22539,1817,-3156.11,2021-10-28 17:24:38.935549,Deposit,72
22540,1817,-4191.25,2024-06-30 22:40:22.473351,Deposit,50
22541,1817,-171.56,2023-03-20 00:40:17.679071,Withdraw,85
22542,1817,-666.64,2023-02-21 01:19:14.409135,Withdraw,21
22543,1817,4052.58,2021-05-08 13:13:46.864515,Withdraw,94
22544,1817,-4729.55,2021-08-19 15:07:49.811179,Withdraw,56
22545,1817,3491.98,2022-10-04 23:28:05.231010,Withdraw,24
22546,1817,-4485.09,2022-02-26 00:03:22.375304,Deposit,79
22547,1817,872.8,2022-06-10 19:17:05.717354,Deposit,11
22548,1817,4768.65,2023-11-28 21:14:38.820035,Deposit,97
22549,1817,1743.48,2024-09-13 14:48:54.074394,Deposit,75
22550,1818,1167.93,2022-10-06 06:40:44.713696,Deposit,88
22551,1818,2312.39,2022-09-23 08:46:28.188428,Deposit,14
22552,1818,255.82,2024-01-12 21:36:05.440715,Withdraw,25
22553,1818,3508.41,2024-08-11 09:34:15.182656,Deposit,34
22554,1818,193.85,2024-05-29 04:11:04.069135,Withdraw,78
22555,1818,3539.67,2023-02-16 07:49:17.762566,Deposit,50
22556,1818,93.83,2023-08-07 21:18:21.791640,Withdraw,6
22557,1818,4151.08,2023-06-18 03:20:51.250384,Deposit,9
22558,1818,4444.66,2023-11-09 06:37:54.993836,Deposit,65
22559,1818,602.78,2023-12-28 01:27:29.303988,Deposit,2
22560,1818,1367.98,2024-08-07 16:26:40.001904,Deposit,89
22561,1818,206.31,2024-09-05 02:15:31.615836,Withdraw,93
22562,1818,2450.48,2023-03-19 03:27:34.501581,Deposit,66
22563,1818,287.11,2023-05-07 07:57:17.626732,Withdraw,22
22564,1818,1072.72,2022-11-01 06:37:04.058233,Deposit,63
22565,1818,2064.62,2023-01-15 20:07:31.540169,Deposit,95
22566,1819,-815.84,2023-02-19 05:14:37.853072,Withdraw,53
22567,1819,2315.09,2024-03-13 17:44:46.366350,Withdraw,16
22568,1819,-4610.84,2024-05-04 21:28:05.980838,Deposit,32
22569,1819,2586.99,2022-09-09 07:32:12.941442,Withdraw,73
22570,1819,-2858.93,2021-12-04 03:02:26.019031,Deposit,71
22571,1819,964.13,2022-07-22 22:07:22.387698,Deposit,46
22572,1819,-842.51,2024-08-25 12:30:39.500616,Deposit,65
22573,1819,4204.0,2022-08-08 13:37:10.961326,Deposit,28
22574,1819,744.45,2023-10-19 13:19:29.759830,Withdraw,93
22575,1819,-2403.42,2023-06-11 01:19:34.728309,Deposit,56
22576,1819,-2357.42,2022-11-18 22:35:46.304381,Deposit,9
22577,1819,-4849.17,2023-07-10 02:25:58.597526,Deposit,10
22578,1819,2109.94,2022-08-14 17:23:14.656584,Withdraw,98
22579,1819,-740.94,2021-11-15 13:58:46.249933,Deposit,32
22580,1819,70.5,2024-09-04 13:13:57.624532,Deposit,98
22581,1819,355.32,2024-06-05 03:50:45.740269,Withdraw,25
22582,1820,-1200.63,2022-11-26 03:14:37.357865,Deposit,17
22583,1820,-4678.42,2024-09-25 17:27:52.290245,Withdraw,55
22584,1820,-1038.29,2024-07-11 19:20:04.367319,Withdraw,22
22585,1820,-4257.64,2023-07-10 21:26:18.521504,Deposit,85
22586,1820,-1923.7,2024-04-25 01:57:51.030749,Deposit,92
22587,1820,-1680.01,2024-10-17 14:19:54.228662,Withdraw,27
22588,1820,519.94,2022-06-22 11:51:44.592597,Withdraw,51
22589,1820,796.67,2024-05-14 23:34:13.894811,Withdraw,15
22590,1820,3083.99,2022-08-26 12:04:45.368302,Deposit,65
22591,1820,4598.59,2024-02-06 23:17:29.747107,Deposit,89
22592,1820,-1853.02,2023-06-03 04:32:32.557174,Withdraw,68
22593,1820,-4482.61,2023-08-03 08:17:40.088323,Withdraw,80
22594,1820,-167.38,2023-06-02 10:19:25.272584,Withdraw,51
22595,1820,-849.06,2023-08-05 12:21:53.952243,Withdraw,33
22596,1820,945.55,2023-12-05 05:33:48.691097,Deposit,50
22597,1820,-3680.87,2024-02-24 18:10:34.001528,Withdraw,6
22598,1820,-685.56,2024-05-29 07:59:13.173892,Withdraw,66
22599,1820,3418.54,2022-07-18 10:36:50.301808,Withdraw,52
22600,1821,-3850.39,2024-02-10 15:41:05.208635,Withdraw,39
22601,1821,3674.15,2024-01-25 20:51:02.295123,Withdraw,72
22602,1821,-934.5,2024-04-06 16:53:35.549962,Withdraw,49
22603,1821,-4404.03,2024-05-15 09:45:48.982552,Deposit,48
22604,1821,-4937.25,2023-10-16 16:37:07.690915,Deposit,87
22605,1821,635.1,2024-08-04 04:45:36.935342,Withdraw,74
22606,1821,-4391.42,2024-10-24 21:47:58.725897,Withdraw,35
22607,1821,341.64,2024-07-04 16:36:44.664192,Withdraw,7
22608,1821,3292.76,2024-10-16 20:27:16.519769,Withdraw,8
22609,1821,3175.61,2024-01-31 10:07:31.018441,Deposit,7
22610,1821,1330.61,2023-10-18 14:44:37.605834,Deposit,7
22611,1821,-17.65,2024-04-09 11:56:33.095860,Deposit,64
22612,1821,2208.33,2024-02-29 16:15:45.710224,Withdraw,12
22613,1822,-2314.2,2023-12-15 19:07:26.578330,Deposit,30
22614,1822,918.06,2024-02-14 09:31:53.227341,Withdraw,82
22615,1822,-3048.33,2023-11-20 09:48:53.199033,Withdraw,23
22616,1822,1747.63,2023-10-24 16:38:58.461212,Withdraw,29
22617,1822,3009.42,2024-03-24 04:32:54.394646,Deposit,47
22618,1822,1540.36,2024-05-27 21:43:07.479637,Withdraw,53
22619,1822,-914.67,2024-07-15 10:59:54.384012,Deposit,56
22620,1822,3426.51,2024-02-04 16:46:40.878009,Deposit,32
22621,1822,2738.85,2023-11-17 07:41:56.513606,Withdraw,6
22622,1822,-4281.83,2024-10-15 19:56:19.889488,Withdraw,10
22623,1822,1843.29,2023-12-19 09:28:14.518694,Deposit,82
22624,1822,-3988.57,2024-04-06 13:46:27.691421,Deposit,57
22625,1822,-4538.41,2023-11-29 21:08:28.688536,Withdraw,15
22626,1822,2897.87,2024-06-26 13:55:06.875532,Withdraw,5
22627,1822,1658.55,2024-09-15 14:48:31.024992,Deposit,39
22628,1823,2323.28,2024-01-05 10:39:23.712041,Deposit,84
22629,1823,3426.92,2024-05-08 10:04:18.749411,Withdraw,29
22630,1823,-2140.38,2023-05-24 14:12:10.364493,Withdraw,95
22631,1823,1761.05,2024-06-12 17:58:51.651690,Withdraw,8
22632,1823,2080.11,2023-08-27 18:11:24.798515,Deposit,15
22633,1824,-91.08,2022-07-21 06:51:48.794940,Deposit,23
22634,1824,-1178.88,2023-09-09 18:19:22.731009,Deposit,59
22635,1824,475.59,2024-07-12 21:20:09.811599,Withdraw,53
22636,1824,-1679.52,2024-06-02 07:27:20.100344,Deposit,10
22637,1824,896.24,2022-07-13 12:35:21.025100,Deposit,79
22638,1824,4775.33,2023-08-08 09:42:50.239184,Deposit,34
22639,1824,1049.25,2024-03-08 11:14:25.942730,Withdraw,81
22640,1824,4253.62,2024-07-17 23:18:15.066905,Withdraw,51
22641,1824,-413.58,2023-10-10 23:34:15.482944,Deposit,59
22642,1824,3259.17,2024-05-17 22:50:10.071004,Deposit,13
22643,1824,-2269.04,2022-08-26 18:07:30.093668,Withdraw,78
22644,1824,2823.11,2024-05-29 13:18:10.012634,Deposit,20
22645,1824,4705.68,2022-07-08 22:40:39.280949,Withdraw,96
22646,1825,2107.61,2022-09-24 02:54:02.144410,Withdraw,16
22647,1825,617.29,2023-05-19 03:20:46.694237,Deposit,50
22648,1825,615.79,2022-12-23 12:17:59.560212,Deposit,34
22649,1825,-55.36,2024-08-01 14:07:00.523994,Deposit,43
22650,1825,2644.35,2022-10-30 10:44:21.980072,Deposit,61
22651,1825,-3579.54,2023-06-17 10:36:56.416337,Deposit,88
22652,1826,1642.07,2021-08-30 10:54:03.192967,Deposit,100
22653,1826,2834.41,2022-12-30 21:48:32.904581,Deposit,26
22654,1826,200.02,2021-07-08 02:37:33.718245,Withdraw,93
22655,1826,152.9,2024-04-14 22:03:31.878487,Withdraw,36
22656,1826,1910.26,2021-02-18 21:06:46.605983,Deposit,73
22657,1827,286.61,2024-03-15 03:47:39.361934,Withdraw,69
22658,1827,3773.12,2024-04-09 04:25:08.482581,Deposit,12
22659,1827,3236.67,2024-07-02 10:48:40.454250,Deposit,57
22660,1827,1433.08,2024-04-20 04:04:47.560716,Withdraw,19
22661,1827,2253.69,2024-08-12 22:45:46.611357,Deposit,61
22662,1827,1588.21,2024-08-29 13:17:55.243381,Withdraw,50
22663,1827,2613.32,2024-05-14 11:53:15.915285,Deposit,87
22664,1827,1702.97,2024-03-21 20:17:29.932485,Withdraw,6
22665,1827,2133.41,2024-07-21 05:13:04.936454,Withdraw,17
22666,1827,1873.51,2024-05-22 17:29:30.604894,Deposit,42
22667,1827,2255.33,2024-09-07 11:03:16.025228,Deposit,15
22668,1827,4967.98,2024-05-15 12:45:10.101092,Deposit,46
22669,1827,1722.39,2024-06-06 18:11:20.804508,Withdraw,53
22670,1827,180.58,2024-03-11 14:09:07.055318,Withdraw,84
22671,1828,3741.42,2023-10-02 07:55:32.001939,Deposit,70
22672,1828,3636.11,2023-11-06 12:15:23.955984,Deposit,38
22673,1828,652.87,2023-07-27 22:11:32.709900,Withdraw,8
22674,1828,2905.83,2024-06-26 19:59:44.113677,Withdraw,55
22675,1828,4313.4,2023-09-10 02:19:23.305957,Deposit,75
22676,1828,-4081.78,2023-07-20 06:32:01.785024,Deposit,70
22677,1828,1387.99,2023-04-20 21:24:39.460839,Deposit,47
22678,1828,1865.0,2023-05-24 04:02:56.580140,Deposit,41
22679,1828,433.87,2024-07-13 16:19:17.846937,Withdraw,78
22680,1828,-546.37,2023-07-17 03:14:51.777992,Deposit,91
22681,1828,4729.18,2023-10-21 02:41:03.764182,Withdraw,25
22682,1828,2805.44,2023-04-10 07:56:30.147825,Withdraw,41
22683,1828,801.47,2023-03-06 07:53:15.718775,Deposit,62
22684,1829,-1102.81,2024-09-09 06:09:00.764243,Withdraw,55
22685,1829,-3181.41,2022-02-11 04:13:49.735500,Deposit,83
22686,1829,-4312.26,2023-11-12 18:03:20.680077,Deposit,94
22687,1829,-2269.77,2023-12-23 22:53:58.259594,Withdraw,96
22688,1829,-1901.19,2021-03-09 06:21:10.025228,Withdraw,2
22689,1829,-4179.92,2020-12-30 05:30:19.743239,Deposit,60
22690,1829,3255.71,2022-11-29 00:32:50.387375,Withdraw,67
22691,1829,3523.96,2022-11-15 12:03:26.579689,Withdraw,65
22692,1829,451.62,2022-01-01 18:58:21.777838,Deposit,16
22693,1829,-4849.77,2024-03-22 23:49:10.068674,Withdraw,10
22694,1830,-2526.8,2022-01-18 17:15:23.620037,Deposit,1
22695,1830,-4853.12,2024-04-15 17:15:05.815856,Withdraw,72
22696,1830,-390.45,2024-01-19 18:19:20.268875,Withdraw,22
22697,1830,-3004.32,2023-01-04 15:01:20.666780,Withdraw,58
22698,1830,4853.19,2021-05-19 20:25:12.707262,Withdraw,9
22699,1831,-4352.33,2024-05-09 15:21:20.088120,Deposit,27
22700,1831,-3254.36,2024-09-17 04:37:24.134108,Withdraw,54
22701,1831,-1259.79,2022-11-10 18:08:03.435416,Withdraw,73
22702,1831,538.26,2024-06-23 19:23:54.747959,Withdraw,12
22703,1831,-4812.58,2023-03-12 06:27:45.233567,Withdraw,67
22704,1831,646.25,2024-03-06 11:00:49.418149,Withdraw,6
22705,1831,-2169.05,2024-02-19 16:43:07.537740,Deposit,93
22706,1831,-3387.59,2024-06-05 15:46:53.833057,Deposit,66
22707,1831,138.7,2023-07-08 10:23:19.431910,Withdraw,67
22708,1831,-879.39,2023-10-28 15:50:07.901870,Deposit,25
22709,1831,-960.34,2023-02-22 17:10:59.956461,Deposit,66
22710,1831,3177.68,2024-09-24 01:04:12.087195,Withdraw,33
22711,1831,3984.93,2022-11-26 15:19:33.884473,Deposit,69
22712,1831,-1681.45,2024-07-31 11:31:03.274217,Withdraw,43
22713,1831,4665.74,2024-02-12 17:19:46.552426,Withdraw,39
22714,1831,-4174.82,2023-12-27 10:27:21.380099,Withdraw,29
22715,1832,1018.17,2022-07-21 12:45:17.793802,Deposit,1
22716,1832,4528.07,2023-06-22 00:37:35.887769,Deposit,35
22717,1832,-1249.89,2024-04-30 05:05:33.975644,Deposit,89
22718,1832,-1384.97,2023-09-01 17:45:08.755950,Deposit,23
22719,1832,-3403.37,2024-01-05 10:09:52.857101,Withdraw,78
22720,1832,-3103.9,2023-03-25 15:33:30.843355,Withdraw,3
22721,1832,1223.66,2022-06-13 03:43:59.799957,Withdraw,90
22722,1832,2787.85,2024-10-27 06:30:56.697804,Deposit,94
22723,1832,1971.54,2024-04-21 19:58:03.564919,Withdraw,22
22724,1832,1992.82,2023-10-28 08:17:34.706426,Deposit,32
22725,1832,-600.79,2022-02-26 05:47:52.315477,Deposit,59
22726,1832,-1091.86,2024-02-01 03:28:51.765391,Deposit,30
22727,1832,-3918.43,2021-12-08 04:54:18.526199,Withdraw,5
22728,1833,3388.72,2024-09-16 16:34:44.354580,Deposit,75
22729,1833,4124.96,2024-04-23 21:32:29.670454,Deposit,51
22730,1833,8.96,2023-06-16 16:38:08.320928,Withdraw,47
22731,1833,45.87,2024-06-08 21:23:19.051702,Withdraw,100
22732,1833,19.16,2023-04-04 13:24:46.887570,Withdraw,58
22733,1833,2201.32,2024-07-25 17:40:05.224572,Deposit,20
22734,1833,2948.95,2024-08-06 12:45:44.137872,Deposit,63
22735,1833,2312.29,2023-12-10 16:23:30.867001,Deposit,86
22736,1833,40.69,2023-10-04 15:11:22.537466,Withdraw,29
22737,1834,1219.93,2023-08-14 22:46:41.856923,Withdraw,98
22738,1834,1079.16,2023-03-04 02:21:34.039597,Withdraw,89
22739,1834,100.47,2022-06-10 16:25:20.970313,Withdraw,85
22740,1834,345.53,2024-02-15 01:16:00.253582,Withdraw,76
22741,1834,1261.05,2023-06-05 02:20:15.805165,Withdraw,38
22742,1834,3765.48,2022-03-11 13:38:35.128180,Deposit,54
22743,1834,872.99,2023-08-03 01:13:35.535367,Deposit,95
22744,1834,1119.4,2023-05-27 15:09:06.009825,Withdraw,60
22745,1834,3616.96,2023-04-21 22:46:51.110908,Deposit,57
22746,1834,769.88,2023-06-15 01:50:37.310868,Withdraw,41
22747,1834,187.12,2022-03-03 07:24:15.898659,Withdraw,98
22748,1835,4059.91,2024-06-12 15:16:33.830542,Withdraw,64
22749,1835,1623.74,2023-12-08 04:31:51.965042,Deposit,44
22750,1835,-905.23,2023-12-02 09:56:48.018169,Deposit,18
22751,1835,-1496.51,2024-08-16 17:28:12.756282,Deposit,58
22752,1835,-1939.81,2023-06-27 20:41:01.019034,Withdraw,6
22753,1835,2389.12,2024-01-06 19:24:08.725364,Deposit,29
22754,1836,4658.05,2023-11-10 07:18:52.038947,Deposit,11
22755,1836,380.94,2023-11-21 22:50:56.082619,Withdraw,78
22756,1836,3594.82,2024-09-07 11:35:06.655293,Deposit,72
22757,1836,4581.61,2022-12-15 22:57:07.892181,Withdraw,82
22758,1836,4632.73,2024-06-13 00:35:32.944076,Deposit,31
22759,1837,-1316.15,2021-12-17 17:19:20.054405,Withdraw,27
22760,1837,1628.69,2022-08-23 03:02:21.903333,Deposit,48
22761,1837,-2909.89,2023-10-13 21:58:07.817500,Withdraw,46
22762,1837,-3311.27,2024-03-28 00:24:17.216038,Withdraw,34
22763,1837,3956.03,2023-11-30 03:20:23.808119,Withdraw,63
22764,1837,799.56,2024-01-22 03:13:19.049593,Withdraw,74
22765,1837,-2561.76,2023-07-26 08:58:51.096723,Withdraw,86
22766,1837,-1403.65,2024-08-06 13:38:06.853514,Deposit,52
22767,1837,2929.53,2022-06-29 15:28:13.096611,Withdraw,79
22768,1837,1450.6,2024-01-14 15:49:45.795818,Deposit,96
22769,1837,357.84,2024-09-21 09:33:07.711805,Withdraw,5
22770,1837,2140.81,2023-05-18 08:04:39.490748,Withdraw,39
22771,1837,-2722.73,2022-02-07 13:22:11.329529,Deposit,34
22772,1837,-2273.91,2023-05-11 13:06:52.489445,Withdraw,28
22773,1837,-915.42,2024-04-01 11:09:02.643052,Withdraw,33
22774,1837,-3161.42,2024-05-14 06:28:23.127138,Withdraw,57
22775,1837,1934.49,2022-12-27 17:40:41.732028,Deposit,52
22776,1837,-170.35,2024-05-02 00:26:41.966018,Withdraw,13
22777,1837,1452.92,2024-04-06 20:36:25.714348,Deposit,23
22778,1838,1513.51,2022-09-03 21:49:24.572729,Deposit,61
22779,1838,1116.95,2023-08-11 03:15:41.703024,Deposit,68
22780,1838,956.03,2023-10-23 19:32:53.936178,Deposit,36
22781,1838,1040.72,2024-07-28 01:38:00.609906,Deposit,3
22782,1838,4040.89,2023-06-02 06:06:03.779262,Deposit,33
22783,1838,172.8,2024-01-02 04:14:53.398283,Withdraw,13
22784,1838,406.18,2024-06-24 16:03:05.014353,Deposit,31
22785,1838,3493.81,2023-01-29 00:00:17.641959,Deposit,24
22786,1838,2655.4,2023-04-18 20:09:28.623003,Deposit,64
22787,1838,734.86,2023-05-21 02:19:45.434858,Withdraw,89
22788,1838,2497.83,2024-03-01 07:22:10.346523,Withdraw,51
22789,1838,2369.09,2024-07-25 08:44:59.737775,Deposit,52
22790,1838,470.49,2023-12-31 05:24:13.237345,Withdraw,84
22791,1838,2328.39,2022-11-22 10:37:19.281171,Withdraw,51
22792,1838,4500.69,2023-08-23 00:50:19.136810,Deposit,53
22793,1838,534.01,2023-12-22 05:34:37.504183,Deposit,3
22794,1838,412.13,2023-05-30 04:08:21.059944,Withdraw,29
22795,1839,-651.17,2024-10-18 21:59:20.868248,Deposit,39
22796,1839,-4205.1,2024-10-17 10:59:30.343921,Deposit,97
22797,1839,2328.67,2024-10-07 19:30:06.180568,Deposit,15
22798,1839,-4258.27,2024-10-03 09:05:38.053551,Deposit,56
22799,1839,-4953.74,2024-10-20 16:42:30.396001,Withdraw,19
22800,1840,-4119.4,2024-08-16 01:59:03.291713,Deposit,37
22801,1840,-2823.49,2024-09-10 20:15:14.470726,Withdraw,81
22802,1840,3294.28,2024-09-20 02:47:31.944782,Deposit,97
22803,1840,365.85,2024-08-04 00:41:16.237384,Withdraw,4
22804,1840,-728.66,2024-05-25 03:40:08.538018,Deposit,38
22805,1841,-4743.53,2023-11-28 12:29:49.264760,Deposit,53
22806,1841,-4503.39,2024-05-24 22:28:59.830931,Withdraw,42
22807,1841,1812.94,2022-11-30 18:24:25.110360,Deposit,61
22808,1841,2559.55,2023-03-04 23:06:16.666126,Withdraw,67
22809,1841,4238.93,2023-11-02 03:44:54.865237,Deposit,54
22810,1841,-4998.85,2022-12-23 14:15:57.388442,Deposit,98
22811,1841,-2043.71,2022-04-04 14:47:50.521389,Withdraw,89
22812,1841,2479.44,2023-12-15 06:17:58.425419,Withdraw,20
22813,1841,-672.2,2024-09-24 13:35:49.484616,Withdraw,96
22814,1841,-4704.4,2024-01-26 21:30:41.600333,Withdraw,35
22815,1841,1938.27,2024-08-06 23:54:41.627445,Deposit,59
22816,1841,-1012.46,2023-04-08 19:10:56.636485,Deposit,45
22817,1841,-4301.87,2022-02-12 01:57:45.078484,Withdraw,46
22818,1841,3983.82,2023-08-29 10:05:22.015384,Deposit,19
22819,1841,2018.53,2024-08-02 11:07:30.437762,Withdraw,68
22820,1841,2366.85,2024-07-20 14:38:11.535962,Withdraw,78
22821,1841,-390.35,2023-06-17 04:16:52.971980,Deposit,88
22822,1841,3345.42,2023-04-14 07:22:02.171739,Deposit,53
22823,1841,299.0,2024-02-18 12:12:14.414062,Deposit,32
22824,1842,2799.21,2023-11-09 20:46:35.973889,Deposit,5
22825,1842,623.84,2023-02-15 00:10:08.941718,Withdraw,85
22826,1842,4947.91,2024-07-04 10:28:00.343413,Deposit,41
22827,1842,103.7,2023-12-22 19:36:05.938162,Withdraw,1
22828,1842,1166.07,2024-03-04 18:46:20.184622,Deposit,100
22829,1842,714.02,2023-03-06 15:57:58.895816,Withdraw,25
22830,1842,4550.01,2023-11-11 00:17:37.397832,Deposit,30
22831,1842,499.19,2024-08-27 23:23:15.465493,Withdraw,16
22832,1842,4418.77,2024-07-03 06:10:31.045667,Deposit,17
22833,1842,182.35,2024-10-25 19:11:59.209421,Withdraw,93
22834,1842,33.05,2024-04-01 21:21:34.309012,Withdraw,81
22835,1843,-4172.35,2024-04-03 08:59:58.915920,Withdraw,85
22836,1843,-1374.01,2024-03-23 14:11:59.946437,Deposit,41
22837,1843,4650.09,2024-01-24 17:48:38.901456,Deposit,97
22838,1843,4462.29,2024-10-02 15:57:43.843581,Withdraw,43
22839,1843,-1806.06,2024-03-25 12:41:30.308083,Deposit,29
22840,1843,-4704.26,2024-01-10 22:09:17.079021,Withdraw,85
22841,1844,4772.62,2024-10-28 12:46:56.149790,Deposit,97
22842,1844,3534.38,2024-10-12 20:41:07.337242,Deposit,1
22843,1844,4735.14,2024-10-17 13:33:01.040335,Deposit,45
22844,1844,4939.2,2024-10-27 03:59:23.199625,Deposit,3
22845,1844,3419.99,2024-10-20 14:49:38.260472,Deposit,51
22846,1844,4876.74,2024-10-27 16:07:16.212406,Deposit,54
22847,1844,763.57,2024-10-27 01:26:44.748817,Withdraw,33
22848,1844,353.76,2024-10-22 17:25:35.721935,Withdraw,36
22849,1844,2465.17,2024-10-12 00:30:32.313197,Deposit,59
22850,1844,3348.06,2024-10-19 08:21:56.856889,Withdraw,83
22851,1844,164.15,2024-10-27 05:41:37.561829,Withdraw,8
22852,1844,2287.97,2024-10-16 08:39:48.782180,Withdraw,19
22853,1844,1348.09,2024-10-16 15:29:55.568421,Deposit,46
22854,1844,2439.85,2024-10-18 19:54:37.342411,Deposit,52
22855,1845,-4949.57,2022-11-13 05:29:13.172083,Deposit,93
22856,1845,1791.69,2022-08-07 12:28:30.469706,Deposit,66
22857,1845,3727.67,2023-07-10 08:18:46.740681,Withdraw,25
22858,1845,2591.55,2020-09-01 19:51:15.633788,Deposit,35
22859,1845,-3319.5,2021-07-02 20:00:01.437611,Deposit,56
22860,1845,-4682.65,2022-08-02 00:40:18.711041,Deposit,85
22861,1845,-1362.15,2022-06-22 06:38:23.610805,Withdraw,21
22862,1845,4387.55,2023-03-07 00:08:30.764798,Deposit,96
22863,1845,-1627.65,2022-01-12 21:32:27.326737,Deposit,81
22864,1845,2558.7,2020-11-09 20:57:20.814313,Deposit,25
22865,1845,300.32,2023-05-10 15:39:43.836052,Withdraw,20
22866,1845,-1561.29,2023-08-24 17:57:51.717441,Withdraw,12
22867,1845,-1928.05,2022-05-04 17:12:31.188406,Deposit,26
22868,1845,2094.74,2021-05-26 13:23:48.951051,Withdraw,86
22869,1845,842.09,2022-06-09 12:04:32.766898,Deposit,76
22870,1845,4631.0,2023-01-11 01:32:59.390920,Withdraw,58
22871,1845,27.11,2023-10-22 01:50:38.785353,Deposit,62
22872,1846,44.98,2021-01-12 20:34:25.073605,Deposit,81
22873,1846,3987.5,2020-11-18 11:22:52.646188,Deposit,51
22874,1846,595.38,2022-09-17 23:38:06.108525,Deposit,36
22875,1846,598.71,2022-01-27 13:26:32.043094,Withdraw,67
22876,1846,-2463.94,2022-12-19 09:12:08.358627,Withdraw,75
22877,1846,4644.02,2024-03-24 11:41:13.902544,Withdraw,100
22878,1846,1531.2,2022-09-12 00:53:59.931132,Withdraw,6
22879,1847,517.79,2024-07-07 19:37:17.927229,Withdraw,80
22880,1847,-1346.59,2024-01-29 09:33:59.433598,Withdraw,96
22881,1847,1178.45,2024-09-27 23:45:42.699361,Deposit,49
22882,1847,-3008.63,2024-05-17 12:17:37.194020,Withdraw,54
22883,1847,1336.97,2024-08-04 08:28:33.388273,Deposit,31
22884,1848,2115.49,2024-03-29 03:16:50.587849,Withdraw,84
22885,1848,-4662.94,2021-05-21 21:37:38.520823,Withdraw,79
22886,1848,830.06,2024-07-28 22:23:32.255135,Deposit,70
22887,1848,-1901.29,2021-02-11 10:49:57.452699,Deposit,51
22888,1848,824.38,2020-10-06 12:51:23.935535,Withdraw,14
22889,1848,-3732.06,2022-04-22 05:33:38.802059,Deposit,1
22890,1848,-70.41,2020-10-27 22:54:56.891257,Withdraw,48
22891,1848,1662.14,2021-12-07 10:16:10.854904,Withdraw,65
22892,1848,2350.71,2022-04-25 22:32:30.029886,Withdraw,99
22893,1848,-1374.63,2021-10-02 23:22:47.773843,Deposit,41
22894,1848,-2052.35,2024-05-12 06:18:42.571544,Withdraw,4
22895,1849,-2251.38,2023-08-13 03:57:32.934866,Withdraw,90
22896,1849,4178.27,2024-04-23 12:22:44.080595,Deposit,32
22897,1849,-2067.96,2023-11-04 00:58:28.337356,Withdraw,72
22898,1849,2015.78,2024-03-06 02:12:14.776859,Deposit,61
22899,1849,4883.37,2023-10-28 19:14:00.640480,Deposit,97
22900,1849,-4783.6,2024-01-03 07:54:53.444556,Withdraw,71
22901,1849,-1868.1,2024-08-25 17:03:48.238466,Deposit,61
22902,1850,529.33,2024-07-08 15:32:09.946185,Withdraw,23
22903,1850,1328.05,2024-06-05 17:09:26.382109,Withdraw,66
22904,1850,1849.17,2024-06-06 19:36:02.908659,Withdraw,92
22905,1850,1892.74,2023-09-18 16:27:54.021433,Withdraw,10
22906,1850,1051.03,2023-12-24 17:20:36.182631,Withdraw,83
22907,1850,4893.72,2024-01-21 02:57:42.663871,Deposit,18
