recipient_id,customer_id,campaign_id,response_status,response_date
4149,545,7,Participated,2020-08-24 09:26:06.683029
4150,545,7,Participated,2020-09-05 09:35:16.917921
4151,545,7,Unsubscribed,2020-09-05 11:08:10.139315
4152,61,7,Signed up,2020-07-22 04:16:42.168818
4153,61,7,Participated,2020-09-01 05:57:51.565174
4154,61,7,Participated,2020-09-05 00:34:17.633833
4155,61,7,Unsubscribed,2020-09-05 02:02:07.622930
4156,177,7,Signed up,2020-07-22 23:43:27.322230
4157,177,7,Participated,2020-08-15 11:12:49.743562
4158,177,7,Participated,2020-08-29 21:24:33.286161
4159,177,7,Participated,2020-08-31 15:47:31.143486
4160,177,7,Unsubscribed,2020-09-04 17:12:52.751819
4161,615,7,Signed up,2020-04-17 02:29:57.865034
4162,615,7,Participated,2020-07-08 05:09:23.857117
4163,615,7,Unsubscribed,2020-08-09 05:46:20.308419
4164,155,7,Signed up,2020-03-31 15:21:51.568369
4165,155,7,Participated,2020-05-11 07:14:12.700652
4166,155,7,Participated,2020-06-24 13:01:16.830756
4167,155,7,Unsubscribed,2020-08-27 20:43:59.316594
4168,587,7,Signed up,2020-06-10 18:11:48.542157
4169,587,7,Participated,2020-08-19 17:05:54.906084
4170,587,7,Participated,2020-08-30 09:22:42.851726
4171,587,7,Participated,2020-09-01 14:07:49.446592
4172,587,7,Unsubscribed,2020-09-05 10:25:26.158466
4173,792,8,Signed up,2020-04-03 09:58:08.579657
4174,792,8,Participated,2020-04-25 03:20:02.668558
4175,792,8,Participated,2020-04-30 22:14:44.618991
4176,792,8,Participated,2020-05-01 12:51:50.872848
4177,792,8,Participated,2020-05-01 15:03:32.201078
4178,792,8,Unsubscribed,2020-05-01 15:07:05.886291
4179,86,8,Signed up,2020-04-27 20:14:03.318033
4180,86,8,Unsubscribed,2020-04-29 13:43:25.930686
4181,192,8,Signed up,2020-03-01 06:12:11.501637
4182,192,8,Unsubscribed,2020-04-26 02:18:02.505874
4183,491,8,Signed up,2020-04-02 19:03:15.275747
4184,491,8,Participated,2020-04-13 00:04:44.683548
4185,491,8,Unsubscribed,2020-04-23 08:57:20.618162
4186,477,8,Signed up,2020-03-30 12:13:57.713642
4187,477,8,Participated,2020-04-27 01:49:51.925085
4188,477,8,Unsubscribed,2020-04-29 19:05:42.603085
4189,737,8,Signed up,2019-12-01 18:47:45.889976
4190,737,8,Participated,2020-03-20 20:15:23.704861
4191,737,8,Participated,2020-04-03 12:35:23.387423
4192,737,8,Unsubscribed,2020-04-28 06:08:16.564441
4193,988,8,Signed up,2020-03-15 11:02:25.136217
4194,988,8,Participated,2020-03-18 14:47:47.110960
4195,988,8,Participated,2020-03-29 20:47:59.585642
4196,988,8,Unsubscribed,2020-05-01 05:01:54.567223
4197,297,8,Signed up,2020-01-17 10:56:51.419146
4198,297,8,Unsubscribed,2020-04-05 06:08:57.452793
4199,369,8,Signed up,2020-04-28 21:09:04.145078
4200,369,8,Unsubscribed,2020-05-01 13:59:38.617475
4201,213,8,Signed up,2020-02-28 23:10:40.900169
4202,213,8,Unsubscribed,2020-04-04 21:26:03.067117
4203,844,8,Signed up,2020-02-05 08:23:14.547915
4204,844,8,Unsubscribed,2020-04-28 00:12:56.596010
4205,540,8,Signed up,2020-01-06 02:06:41.163700
4206,540,8,Unsubscribed,2020-04-23 14:11:14.411091
4207,998,8,Signed up,2020-01-18 16:48:14.641273
4208,998,8,Participated,2020-02-18 08:34:54.581281
4209,998,8,Unsubscribed,2020-03-26 13:42:26.691806
4210,364,8,Signed up,2019-12-17 21:58:00.523174
4211,364,8,Participated,2020-01-27 22:36:18.852876
4212,364,8,Participated,2020-04-09 11:31:04.143216
4213,364,8,Unsubscribed,2020-04-26 06:08:32.832884
4214,776,8,Signed up,2020-02-11 22:49:51.043812
4215,776,8,Participated,2020-04-22 04:05:19.273955
4216,776,8,Unsubscribed,2020-04-27 09:40:11.942988
4217,508,8,Signed up,2019-12-25 20:10:48.620886
4218,508,8,Participated,2020-03-03 14:58:41.054696
4219,508,8,Unsubscribed,2020-04-13 04:13:32.081814
4220,904,8,Signed up,2020-02-25 10:02:31.764320
4221,904,8,Unsubscribed,2020-04-09 21:43:59.830601
4222,761,8,Signed up,2020-01-26 09:23:01.020839
4223,761,8,Participated,2020-03-07 14:11:23.586070
4224,761,8,Unsubscribed,2020-04-17 02:06:41.780544
4225,139,8,Signed up,2020-04-05 11:39:10.902930
4226,139,8,Unsubscribed,2020-04-08 17:57:54.604603
4227,113,8,Signed up,2020-04-05 09:38:22.174718
4228,454,8,Signed up,2020-01-21 11:28:54.986355
4229,454,8,Participated,2020-03-19 21:13:20.792264
4230,454,8,Unsubscribed,2020-03-22 09:40:10.026584
4231,986,8,Signed up,2020-04-13 16:19:57.868321
4232,986,8,Participated,2020-04-18 06:23:53.890838
4233,986,8,Participated,2020-04-24 03:24:32.818431
4234,986,8,Unsubscribed,2020-04-25 13:58:42.911741
4235,961,8,Signed up,2019-11-05 22:22:33.517223
4236,961,8,Participated,2020-04-21 18:57:27.472601
4237,961,8,Unsubscribed,2020-04-25 10:07:48.143881
4238,240,8,Signed up,2020-03-08 08:58:27.343335
4239,240,8,Participated,2020-03-14 07:51:39.235683
4240,240,8,Participated,2020-04-08 05:40:03.399655
4241,240,8,Unsubscribed,2020-04-14 01:59:56.906431
4242,969,8,Signed up,2020-04-29 02:54:04.936198
4243,969,8,Participated,2020-04-29 23:30:03.095243
4244,969,8,Participated,2020-04-30 00:01:21.472566
4245,969,8,Unsubscribed,2020-05-01 09:21:01.296791
4246,321,8,Signed up,2020-04-02 02:22:01.116289
4247,321,8,Participated,2020-04-10 18:43:10.007380
4248,321,8,Unsubscribed,2020-04-18 22:18:42.594559
4249,398,8,Signed up,2020-01-02 21:03:43.664720
4250,398,8,Unsubscribed,2020-04-11 11:52:08.911001
4251,883,8,Signed up,2020-04-29 12:23:52.536747
4252,883,8,Unsubscribed,2020-05-01 10:57:36.925986
4253,773,8,Signed up,2020-03-23 16:10:01.235860
4254,773,8,Participated,2020-04-09 08:48:52.571365
4255,773,8,Participated,2020-04-27 06:34:38.298784
4256,773,8,Unsubscribed,2020-04-29 22:15:22.430962
4257,690,8,Signed up,2020-01-24 22:48:26.896034
4258,690,8,Participated,2020-02-16 06:48:34.429196
4259,690,8,Participated,2020-03-08 22:20:40.335918
4260,690,8,Unsubscribed,2020-03-11 23:55:15.531617
4261,292,8,Signed up,2020-04-02 20:20:40.942961
4262,292,8,Unsubscribed,2020-04-03 17:45:05.029218
4263,461,8,Signed up,2020-03-31 12:22:13.173723
4264,461,8,Unsubscribed,2020-04-23 00:56:59.805566
4265,22,8,Signed up,2020-01-08 22:49:44.455884
4266,22,8,Unsubscribed,2020-01-16 11:55:01.845022
4267,337,8,Signed up,2020-02-10 06:00:47.497394
4268,337,8,Participated,2020-03-03 12:33:59.972359
4269,337,8,Unsubscribed,2020-03-14 06:40:55.886434
4270,866,8,Signed up,2020-02-09 16:19:29.351404
4271,866,8,Participated,2020-03-14 01:50:37.043211
4272,866,8,Participated,2020-03-14 10:40:46.715063
4273,866,8,Participated,2020-04-10 11:01:48.731307
4274,866,8,Participated,2020-04-23 02:24:54.726843
4275,866,8,Unsubscribed,2020-04-25 18:46:38.613273
4276,257,8,Signed up,2019-12-13 22:35:19.766654
4277,257,8,Unsubscribed,2020-01-05 03:56:55.415870
4278,322,8,Signed up,2020-04-13 02:56:36.493750
4279,322,8,Unsubscribed,2020-04-13 18:19:30.729657
4280,8,8,Signed up,2020-02-24 18:47:33.061222
4281,8,8,Participated,2020-03-02 16:56:11.699671
4282,8,8,Participated,2020-03-17 06:50:39.690493
4283,8,8,Participated,2020-03-18 06:54:00.023220
4284,8,8,Unsubscribed,2020-04-03 00:49:21.481412
4285,1000,8,Signed up,2019-11-30 07:03:21.407783
4286,1000,8,Unsubscribed,2019-12-22 20:31:02.187226
4287,532,8,Signed up,2019-12-13 04:51:24.270071
4288,532,8,Participated,2020-02-20 12:23:31.420995
4289,532,8,Participated,2020-03-06 22:26:25.743028
4290,532,8,Unsubscribed,2020-04-24 06:04:12.359984
4291,123,8,Signed up,2020-01-10 20:02:13.394916
4292,123,8,Participated,2020-02-03 14:12:40.826452
4293,123,8,Participated,2020-03-23 11:55:44.161367
4294,123,8,Unsubscribed,2020-04-06 18:22:50.076665
4295,947,8,Signed up,2020-01-08 01:03:24.255718
4296,947,8,Participated,2020-01-21 23:30:49.092071
4297,947,8,Unsubscribed,2020-03-30 00:34:33.986446
4298,923,8,Signed up,2020-03-12 23:51:50.365164
4299,923,8,Participated,2020-04-05 22:09:35.772735
4300,923,8,Participated,2020-04-18 06:49:35.101072
4301,923,8,Participated,2020-04-18 11:22:02.283252
4302,923,8,Participated,2020-04-20 14:54:09.936132
4303,923,8,Unsubscribed,2020-04-22 10:09:35.601665
4304,546,8,Signed up,2020-04-10 11:47:29.028917
4305,546,8,Unsubscribed,2020-04-29 09:47:56.064474
4306,642,8,Signed up,2020-01-28 09:20:18.939915
4307,642,8,Unsubscribed,2020-02-10 01:03:58.872441
4308,20,8,Signed up,2019-12-12 22:48:32.628386
4309,20,8,Participated,2020-04-09 21:12:08.247642
4310,20,8,Participated,2020-04-13 06:44:31.806376
4311,20,8,Unsubscribed,2020-04-19 05:45:51.770818
4312,744,8,Signed up,2020-04-11 03:58:20.704380
4313,744,8,Unsubscribed,2020-04-14 11:29:54.360281
4314,741,8,Signed up,2019-11-24 11:41:09.197202
4315,741,8,Participated,2020-03-02 02:33:13.080896
4316,741,8,Participated,2020-03-07 16:47:30.392684
4317,741,8,Participated,2020-03-27 21:15:45.838848
4318,741,8,Participated,2020-04-12 06:13:03.099617
4319,741,8,Unsubscribed,2020-04-29 21:18:03.423963
4320,667,8,Signed up,2019-12-05 09:38:13.856623
4321,667,8,Unsubscribed,2020-04-26 03:59:57.368600
4322,298,8,Signed up,2020-01-15 04:53:01.274204
4323,298,8,Participated,2020-02-08 21:22:59.820183
4324,298,8,Participated,2020-02-24 23:07:02.771394
4325,298,8,Unsubscribed,2020-03-25 13:10:26.845573
4326,250,8,Signed up,2020-01-09 11:32:52.391514
4327,250,8,Unsubscribed,2020-01-25 22:43:39.962531
4328,25,8,Signed up,2019-11-08 19:49:22.343808
4329,25,8,Participated,2020-02-13 12:58:33.260944
4330,25,8,Participated,2020-02-27 08:41:38.117824
4331,25,8,Unsubscribed,2020-04-01 11:06:32.935752
4332,755,8,Signed up,2019-11-06 19:13:31.195020
4333,755,8,Unsubscribed,2020-01-23 08:17:27.870108
4334,858,8,Signed up,2020-02-13 21:31:25.757523
4335,858,8,Unsubscribed,2020-03-11 16:27:44.314413
4336,906,8,Signed up,2019-11-21 23:23:12.615341
4337,906,8,Unsubscribed,2020-01-24 00:19:03.034794
4338,284,8,Signed up,2019-12-19 02:35:08.769901
4339,284,8,Participated,2020-04-03 03:31:48.145920
4340,284,8,Unsubscribed,2020-04-29 16:44:30.666005
4341,466,8,Signed up,2019-11-20 11:28:27.246735
4342,466,8,Participated,2020-04-23 10:03:43.712306
4343,466,8,Participated,2020-04-27 16:49:23.311315
4344,466,8,Participated,2020-04-28 15:43:46.969324
4345,466,8,Unsubscribed,2020-04-29 17:54:14.701660
4346,268,8,Signed up,2020-03-20 07:23:57.785016
4347,268,8,Participated,2020-04-01 06:48:16.333315
4348,268,8,Participated,2020-04-15 16:10:58.485465
4349,268,8,Unsubscribed,2020-04-19 09:31:51.302754
4350,827,8,Signed up,2020-01-16 21:47:29.799691
4351,827,8,Participated,2020-03-31 23:45:46.167827
4352,827,8,Participated,2020-04-30 11:13:23.492334
4353,827,8,Unsubscribed,2020-05-01 06:11:36.810242
4354,822,8,Signed up,2020-04-28 16:30:41.086965
4355,822,8,Participated,2020-04-29 21:12:16.745535
4356,822,8,Participated,2020-05-01 04:28:36.692554
4357,822,8,Participated,2020-05-01 05:11:21.569870
4358,822,8,Participated,2020-05-01 09:40:44.352615
4359,822,8,Participated,2020-05-01 10:51:23.233135
4360,822,8,Unsubscribed,2020-05-01 12:32:46.851339
4361,963,8,Signed up,2020-01-28 12:00:35.920653
4362,963,8,Participated,2020-04-24 12:08:36.875973
4363,963,8,Unsubscribed,2020-04-27 13:28:47.169587
4364,700,8,Signed up,2020-01-15 11:23:34.596078
4365,700,8,Participated,2020-03-16 01:41:43.193820
4366,700,8,Unsubscribed,2020-03-29 20:36:14.059257
4367,785,8,Signed up,2019-12-14 15:11:47.464145
4368,785,8,Participated,2019-12-30 00:31:54.047900
4369,785,8,Participated,2020-04-01 04:25:04.867847
4370,785,8,Unsubscribed,2020-04-14 04:22:43.332556
4371,237,8,Signed up,2020-04-19 10:01:44.889150
4372,237,8,Unsubscribed,2020-04-21 22:24:57.710929
4373,356,8,Signed up,2019-11-11 10:13:22.447856
4374,356,8,Participated,2019-12-06 00:56:39.822753
4375,356,8,Unsubscribed,2020-03-22 16:19:50.067982
4376,509,8,Signed up,2019-11-10 08:27:36.526689
4377,509,8,Unsubscribed,2019-12-18 05:56:26.643787
4378,166,8,Signed up,2020-03-04 08:14:53.127760
4379,166,8,Unsubscribed,2020-03-23 04:26:07.330916
4380,65,8,Signed up,2020-02-16 04:17:48.952210
4381,65,8,Unsubscribed,2020-04-11 21:50:00.014346
4382,740,8,Signed up,2020-04-28 00:43:36.209424
4383,740,8,Participated,2020-04-30 00:25:06.120701
4384,740,8,Participated,2020-05-01 02:51:02.112151
4385,740,8,Unsubscribed,2020-05-01 07:16:30.916681
4386,301,8,Signed up,2020-03-06 20:32:43.063869
4387,301,8,Unsubscribed,2020-04-07 22:30:48.060371
4388,408,8,Signed up,2020-03-17 14:34:52.434309
4389,408,8,Participated,2020-03-29 02:17:22.196310
4390,408,8,Participated,2020-04-02 05:29:10.314864
4391,408,8,Unsubscribed,2020-04-04 23:39:49.170196
4392,73,8,Signed up,2020-04-22 02:42:45.151018
4393,73,8,Participated,2020-04-25 05:27:36.509178
4394,73,8,Participated,2020-04-30 09:25:44.160106
4395,73,8,Unsubscribed,2020-05-01 13:04:21.104743
4396,446,8,Signed up,2020-03-27 21:33:11.622893
4397,446,8,Participated,2020-03-28 11:51:36.397178
4398,446,8,Unsubscribed,2020-04-15 07:59:57.537855
4399,607,8,Signed up,2020-01-28 14:48:03.724217
4400,607,8,Unsubscribed,2020-02-26 14:16:20.333439
4401,624,8,Signed up,2020-04-25 10:23:49.735888
4402,624,8,Participated,2020-04-26 01:35:33.587924
4403,624,8,Participated,2020-04-28 14:01:34.517292
4404,624,8,Participated,2020-04-29 11:41:17.188847
4405,624,8,Participated,2020-04-30 01:27:07.822049
4406,624,8,Participated,2020-04-30 17:05:24.524860
4407,624,8,Participated,2020-04-30 20:49:37.247599
4408,624,8,Participated,2020-05-01 00:01:16.895653
4409,624,8,Participated,2020-05-01 03:24:10.939574
4410,624,8,Participated,2020-05-01 03:50:23.054008
4411,624,8,Unsubscribed,2020-05-01 14:27:35.976668
4412,251,8,Signed up,2020-04-13 13:55:39.425184
4413,251,8,Participated,2020-04-27 20:11:58.910149
4414,251,8,Unsubscribed,2020-05-01 08:02:51.547771
4415,405,8,Signed up,2020-01-19 23:44:11.124355
4416,405,8,Participated,2020-03-02 18:52:06.536383
4417,405,8,Unsubscribed,2020-04-07 23:22:54.378024
4418,87,8,Signed up,2020-01-28 18:18:35.433152
4419,87,8,Unsubscribed,2020-02-19 01:20:05.964573
4420,163,8,Signed up,2020-04-07 05:59:40.848794
4421,163,8,Unsubscribed,2020-04-11 22:33:34.355143
4422,185,8,Signed up,2020-04-30 07:18:59.287950
4423,185,8,Participated,2020-04-30 07:30:09.674802
4424,185,8,Participated,2020-04-30 20:27:13.821152
4425,185,8,Participated,2020-05-01 14:34:05.794429
4426,185,8,Participated,2020-05-01 15:05:53.815319
4427,185,8,Unsubscribed,2020-05-01 15:07:28.267803
4428,173,8,Signed up,2019-12-07 09:18:07.428742
4429,173,8,Unsubscribed,2020-02-19 17:00:36.001787
4430,191,8,Signed up,2019-11-25 04:05:49.533973
4431,191,8,Participated,2020-04-20 09:05:13.831586
4432,191,8,Unsubscribed,2020-04-24 01:47:44.155643
4433,447,8,Signed up,2020-04-11 02:31:00.120499
4434,447,8,Participated,2020-04-24 22:52:26.079114
4435,447,8,Unsubscribed,2020-04-29 06:24:46.820350
4436,379,8,Signed up,2020-03-03 23:30:49.636170
4437,379,8,Unsubscribed,2020-04-19 06:54:58.877561
4438,734,8,Signed up,2019-11-04 17:26:38.279655
4439,734,8,Unsubscribed,2020-03-08 21:57:15.243425
4440,54,8,Signed up,2020-03-17 23:19:51.603393
4441,54,8,Unsubscribed,2020-03-28 21:15:43.190650
4442,452,8,Signed up,2020-03-21 16:17:21.282115
4443,452,8,Participated,2020-04-17 13:33:32.773583
4444,452,8,Unsubscribed,2020-04-27 20:18:14.809685
4445,367,8,Signed up,2020-01-01 19:12:57.883324
4446,367,8,Participated,2020-01-20 14:25:18.629718
4447,367,8,Unsubscribed,2020-01-22 12:33:17.744944
4448,807,8,Signed up,2019-11-07 19:19:45.218493
4449,807,8,Unsubscribed,2020-01-27 08:20:34.085893
4450,636,8,Signed up,2020-04-26 06:25:24.549678
4451,636,8,Unsubscribed,2020-04-28 20:55:47.798671
4452,305,8,Signed up,2020-03-10 19:09:30.071650
4453,305,8,Participated,2020-04-06 17:23:15.946396
4454,305,8,Unsubscribed,2020-04-25 23:39:35.051686
4455,177,8,Signed up,2020-04-22 16:39:12.684301
4456,177,8,Participated,2020-04-30 05:44:53.022408
4457,177,8,Participated,2020-05-01 03:41:14.014399
4458,177,8,Participated,2020-05-01 11:51:05.553567
4459,177,8,Participated,2020-05-01 13:28:48.808155
4460,177,8,Participated,2020-05-01 13:31:34.668918
4461,177,8,Unsubscribed,2020-05-01 14:33:09.642998
4462,752,8,Signed up,2020-04-24 05:03:30.008766
4463,752,8,Unsubscribed,2020-04-29 21:18:32.518786
4464,134,8,Signed up,2019-12-15 09:31:06.955912
4465,134,8,Participated,2020-02-10 23:25:32.785008
4466,134,8,Unsubscribed,2020-03-26 06:34:50.889519
4467,45,8,Signed up,2020-02-23 13:27:50.469418
4468,45,8,Participated,2020-02-26 10:40:46.021719
4469,45,8,Unsubscribed,2020-03-23 06:42:26.870048
4470,92,8,Signed up,2020-04-27 16:05:31.674380
4471,92,8,Unsubscribed,2020-04-28 23:27:39.379991
4472,991,8,Signed up,2020-04-02 02:07:53.412325
4473,991,8,Unsubscribed,2020-04-09 04:27:15.921227
4474,742,8,Signed up,2020-02-14 09:21:35.078812
4475,742,8,Unsubscribed,2020-03-22 10:42:24.257300
4476,872,8,Signed up,2020-03-15 01:58:44.502760
4477,872,8,Unsubscribed,2020-04-23 00:14:41.650388
4478,327,8,Signed up,2020-01-05 14:51:08.594764
4479,327,8,Unsubscribed,2020-04-26 22:53:47.197716
4480,994,8,Signed up,2020-02-28 15:07:18.218233
4481,994,8,Participated,2020-04-29 06:54:50.063246
4482,994,8,Unsubscribed,2020-04-29 22:27:49.487745
4483,604,8,Signed up,2019-12-04 12:01:38.661218
4484,604,8,Participated,2020-03-13 14:54:43.719412
4485,604,8,Unsubscribed,2020-05-01 01:12:47.744369
4486,886,8,Signed up,2020-02-14 19:08:03.395933
4487,886,8,Unsubscribed,2020-02-29 19:59:07.189601
4488,863,8,Signed up,2020-02-02 18:03:24.202096
4489,863,8,Participated,2020-04-26 01:32:15.378078
4490,863,8,Participated,2020-04-29 11:27:43.261996
4491,863,8,Participated,2020-05-01 02:23:32.143647
4492,863,8,Unsubscribed,2020-05-01 07:58:27.642919
4493,131,8,Signed up,2020-02-13 18:27:18.497730
4494,131,8,Unsubscribed,2020-02-22 05:06:22.657328
4495,338,8,Signed up,2020-01-15 04:51:30.188981
4496,338,8,Participated,2020-04-23 12:39:29.019576
4497,338,8,Participated,2020-04-24 00:02:16.878284
4498,338,8,Participated,2020-04-24 01:33:15.409631
4499,338,8,Participated,2020-04-24 03:37:11.367704
4500,338,8,Unsubscribed,2020-04-24 16:15:23.532457
4501,936,8,Signed up,2019-11-03 16:47:52.911233
4502,936,8,Unsubscribed,2020-03-25 22:17:46.325047
4503,266,8,Signed up,2019-11-18 01:47:25.303555
4504,266,8,Unsubscribed,2019-12-28 00:55:49.331336
4505,462,8,Signed up,2019-12-01 01:29:22.349217
4506,462,8,Unsubscribed,2020-03-23 07:28:51.122839
4507,291,8,Signed up,2020-01-08 21:18:32.524626
4508,291,8,Unsubscribed,2020-03-10 07:44:56.312142
4509,152,8,Signed up,2020-03-09 19:01:01.723696
4510,152,8,Unsubscribed,2020-04-16 00:44:19.880490
4511,171,8,Signed up,2019-12-16 00:59:12.811977
4512,171,8,Participated,2020-03-22 09:09:44.470632
4513,171,8,Participated,2020-04-12 14:01:17.829847
4514,171,8,Unsubscribed,2020-04-14 23:38:00.276100
4515,867,8,Signed up,2019-11-03 20:43:04.858701
4516,867,8,Participated,2019-12-17 15:24:27.212358
4517,867,8,Unsubscribed,2020-02-07 00:51:43.939926
4518,295,8,Signed up,2020-03-12 21:06:11.647478
4519,295,8,Participated,2020-04-04 09:59:40.089906
4520,295,8,Unsubscribed,2020-04-26 01:25:15.139179
4521,172,8,Signed up,2019-11-13 07:41:48.360463
4522,172,8,Unsubscribed,2020-04-23 16:44:13.983013
4523,115,8,Signed up,2019-12-12 19:10:25.960002
4524,115,8,Unsubscribed,2020-04-01 04:17:32.062379
4525,732,8,Signed up,2020-04-27 10:34:01.889152
4526,732,8,Unsubscribed,2020-04-29 16:39:17.256346
4527,498,8,Signed up,2020-03-17 11:38:57.974035
4528,498,8,Unsubscribed,2020-03-17 16:41:31.223785
4529,880,8,Signed up,2020-02-09 20:35:44.219900
4530,880,8,Participated,2020-02-29 05:54:19.494081
4531,880,8,Unsubscribed,2020-03-25 21:37:10.141802
4532,705,8,Signed up,2019-11-19 12:01:12.219914
4533,705,8,Participated,2020-02-28 10:16:12.999904
4534,705,8,Participated,2020-04-29 13:54:03.056524
4535,705,8,Unsubscribed,2020-05-01 14:28:18.986404
4536,388,8,Signed up,2020-02-26 01:34:50.855900
4537,388,8,Unsubscribed,2020-04-30 13:42:57.871838
4538,757,8,Signed up,2020-03-23 06:55:47.103017
4539,757,8,Unsubscribed,2020-04-24 06:32:30.432660
4540,161,8,Signed up,2019-12-10 17:33:30.031898
4541,161,8,Unsubscribed,2020-03-18 21:25:53.080373
4542,865,8,Signed up,2020-02-18 19:49:43.897238
4543,865,8,Unsubscribed,2020-03-30 05:23:06.276887
4544,966,8,Signed up,2019-12-09 07:31:22.961675
4545,966,8,Participated,2020-04-08 19:26:27.368653
4546,966,8,Unsubscribed,2020-04-28 13:21:10.656752
4547,311,8,Signed up,2020-02-27 19:03:06.814027
4548,311,8,Participated,2020-04-22 01:52:34.422473
4549,311,8,Unsubscribed,2020-04-22 05:42:58.671389
4550,53,8,Signed up,2020-03-13 21:25:03.457747
4551,53,8,Participated,2020-04-19 21:39:44.644430
4552,53,8,Unsubscribed,2020-04-29 15:49:45.586361
4553,526,8,Signed up,2020-03-27 18:25:32.504725
4554,526,8,Unsubscribed,2020-04-11 06:36:09.969244
4555,288,8,Signed up,2019-12-10 01:07:34.325472
4556,288,8,Participated,2020-04-28 01:08:38.983949
4557,288,8,Participated,2020-04-28 08:12:17.516273
4558,288,8,Participated,2020-04-30 19:12:08.925607
4559,288,8,Participated,2020-05-01 13:02:49.454689
4560,288,8,Participated,2020-05-01 13:05:32.941774
4561,288,8,Participated,2020-05-01 14:33:42.397139
4562,288,8,Unsubscribed,2020-05-01 14:35:59.679314
4563,460,8,Signed up,2020-04-06 22:21:46.351764
4564,887,8,Signed up,2019-12-11 15:27:52.160338
4565,887,8,Unsubscribed,2020-01-20 07:35:02.362714
4566,957,8,Signed up,2019-12-22 09:10:54.248976
4567,957,8,Unsubscribed,2020-04-18 04:51:32.999858
4568,702,8,Signed up,2019-11-27 06:17:28.794611
4569,702,8,Unsubscribed,2019-11-27 15:41:45.661827
4570,75,8,Signed up,2020-01-28 13:24:12.192415
4571,75,8,Participated,2020-03-18 02:40:51.072899
4572,75,8,Unsubscribed,2020-04-16 17:44:24.217199
4573,632,8,Signed up,2019-11-12 16:26:31.786921
4574,632,8,Participated,2020-04-09 20:37:01.007784
4575,632,8,Unsubscribed,2020-04-25 08:32:13.737027
4576,984,8,Signed up,2019-11-12 11:40:43.929241
4577,984,8,Participated,2019-11-28 14:24:06.743665
4578,984,8,Unsubscribed,2020-01-31 22:40:04.648488
4579,104,8,Signed up,2019-12-13 10:33:23.529177
4580,104,8,Participated,2020-04-11 21:50:03.078732
4581,104,8,Unsubscribed,2020-04-29 19:57:59.071883
4582,995,8,Signed up,2020-04-23 23:59:41.523903
4583,995,8,Unsubscribed,2020-04-30 15:24:36.412356
4584,609,8,Signed up,2020-03-03 06:49:56.783313
4585,609,8,Participated,2020-04-22 05:11:26.086370
4586,609,8,Unsubscribed,2020-04-26 11:33:39.618742
4587,272,8,Signed up,2020-03-09 10:06:52.006562
4588,272,8,Participated,2020-03-11 10:16:30.478905
4589,272,8,Unsubscribed,2020-03-21 11:33:13.238955
4590,517,8,Signed up,2019-12-05 17:30:05.104877
4591,517,8,Unsubscribed,2019-12-11 19:07:50.460761
4592,180,8,Signed up,2020-01-05 23:50:02.661656
4593,180,8,Unsubscribed,2020-04-17 01:58:56.757635
4594,137,8,Signed up,2019-11-24 13:43:43.013189
4595,137,8,Participated,2020-02-11 12:45:05.522373
4596,137,8,Unsubscribed,2020-04-02 17:06:10.131588
4597,836,8,Signed up,2019-12-04 18:33:11.786257
4598,836,8,Unsubscribed,2020-02-23 23:38:42.853173
4599,575,8,Signed up,2019-12-10 06:50:07.181530
4600,575,8,Participated,2019-12-29 03:39:12.432357
4601,575,8,Unsubscribed,2020-01-05 20:54:51.991657
4602,976,8,Signed up,2020-02-14 06:56:43.118387
4603,976,8,Participated,2020-02-26 09:51:33.661159
4604,976,8,Participated,2020-04-18 13:07:45.925769
4605,976,8,Participated,2020-04-25 17:11:52.215994
4606,976,8,Unsubscribed,2020-04-28 05:12:31.554061
4607,130,8,Signed up,2019-11-25 16:37:03.280213
4608,130,8,Unsubscribed,2020-04-14 06:24:24.959422
4609,29,8,Signed up,2019-12-12 00:56:56.830865
4610,29,8,Participated,2020-02-23 22:37:32.988895
4611,29,8,Participated,2020-02-27 00:19:52.057797
4612,29,8,Participated,2020-04-15 08:34:12.551519
4613,29,8,Unsubscribed,2020-04-29 00:57:35.529842
4614,841,8,Signed up,2019-12-30 09:59:50.914750
4615,841,8,Participated,2020-04-06 21:51:40.622729
4616,841,8,Unsubscribed,2020-04-16 05:29:17.471499
4617,377,8,Signed up,2020-04-13 18:54:04.965223
4618,377,8,Unsubscribed,2020-04-20 01:42:28.721727
4619,855,8,Signed up,2020-01-09 15:42:17.000017
4620,855,8,Participated,2020-04-01 20:25:45.588143
4621,855,8,Participated,2020-04-13 11:20:38.751408
4622,855,8,Unsubscribed,2020-04-28 12:43:55.264661
4623,393,8,Signed up,2020-01-04 06:21:23.225632
4624,393,8,Participated,2020-04-26 20:20:54.949891
4625,393,8,Unsubscribed,2020-04-30 10:04:30.608450
4626,383,8,Signed up,2019-11-04 11:27:55.068377
4627,383,8,Participated,2019-12-11 05:47:27.213785
4628,383,8,Participated,2020-01-17 06:22:34.339314
4629,125,8,Signed up,2020-02-05 10:31:10.283589
4630,125,8,Participated,2020-02-08 20:13:34.764876
4631,125,8,Unsubscribed,2020-02-19 13:15:38.159260
4632,496,8,Signed up,2019-12-17 12:00:12.511954
4633,496,8,Participated,2020-04-24 12:28:34.417846
4634,496,8,Participated,2020-04-28 11:30:30.806434
4635,496,8,Participated,2020-04-28 16:09:36.620344
4636,496,8,Participated,2020-04-30 22:35:07.126936
