loan_id,customer_id,loan_amount,loan_type,loan_status
2221,643,12102.41,Auto,Active
2222,644,37450.14,Business,Active
2223,644,49445.41,Medical,Active
2224,645,8311.64,Home,Active
2225,646,41765.35,Emergency,Active
2226,646,11058.92,Home,Active
2227,646,39426.11,Auto,Active
2228,647,22110.04,Personal,Active
2229,647,48502.52,Medical,Paid Off
2230,647,24695.04,Vacation,Paid Off
2231,647,31615.15,Green Energy,Active
2232,647,7924.39,Auto,Paid Off
2233,647,19774.42,Vacation,Active
2234,647,46179.62,Business,Active
2235,648,10141.46,Personal,Paid Off
2236,648,23069.46,Debt Consolidation,Paid Off
2237,648,15003.31,Green Energy,Paid Off
2238,648,46535.48,Home,Paid Off
2239,649,10749.34,Emergency,Active
2240,649,4035.23,Home Improvement,Paid Off
2241,650,34305.47,Medical,Paid Off
2242,650,14111.63,Home,Active
2243,651,26793.55,Green Energy,Active
2244,651,3924.76,Education,Active
2245,651,29893.95,Home,Active
2246,651,28655.88,Home Improvement,Paid Off
2247,652,31209.16,Home Improvement,Paid Off
2248,652,15869.99,Education,Paid Off
2249,652,21278.62,Home,Active
2250,652,49570.12,Home,Active
2251,653,33951.63,Home,Paid Off
2252,653,40990.68,Debt Consolidation,Paid Off
2253,653,30687.17,Emergency,Active
2254,653,48491.24,Business,Active
2255,653,21199.97,Green Energy,Paid Off
2256,653,21304.19,Home,Active
2257,654,31695.64,Home Improvement,Paid Off
2258,654,21826.49,Home,Paid Off
2259,654,16659.37,Business,Active
2260,655,12138.05,Medical,Paid Off
2261,655,3676.91,Vacation,Active
2262,656,46797.1,Home,Paid Off
2263,656,14683.61,Auto,Paid Off
2264,656,22859.12,Personal,Paid Off
2265,656,44761.33,Emergency,Paid Off
2266,656,27477.41,Debt Consolidation,Paid Off
2267,656,36893.48,Education,Active
2268,656,21804.14,Auto,Active
2269,657,38863.64,Home,Paid Off
2270,657,27630.06,Home Improvement,Paid Off
2271,657,16575.38,Business,Active
2272,657,21313.95,Education,Active
2273,657,32300.24,Emergency,Active
2274,657,12171.28,Emergency,Active
2275,658,4019.02,Green Energy,Paid Off
2276,658,16198.28,Medical,Active
2277,660,1468.73,Green Energy,Active
2278,660,11451.92,Vacation,Active
2279,660,44683.04,Home Improvement,Paid Off
2280,660,41849.34,Auto,Paid Off
2281,660,33579.77,Vacation,Active
2282,662,28174.49,Green Energy,Paid Off
2283,663,11052.5,Medical,Paid Off
2284,663,40177.0,Debt Consolidation,Paid Off
2285,663,43309.99,Business,Paid Off
2286,663,33594.13,Debt Consolidation,Active
2287,663,24089.33,Vacation,Active
2288,663,14109.55,Vacation,Active
2289,664,33881.94,Home,Paid Off
2290,664,12023.92,Debt Consolidation,Paid Off
2291,664,11126.5,Emergency,Active
2292,664,16152.78,Emergency,Paid Off
2293,665,13042.73,Education,Paid Off
2294,665,9863.35,Education,Active
2295,665,29811.52,Home,Paid Off
2296,665,25086.06,Green Energy,Paid Off
2297,665,14249.17,Home Improvement,Active
2298,667,10886.03,Emergency,Paid Off
2299,667,33501.32,Home,Paid Off
2300,667,27176.22,Education,Active
2301,667,37104.62,Auto,Active
2302,667,33186.45,Home Improvement,Paid Off
2303,667,10532.36,Personal,Paid Off
2304,667,14692.21,Business,Active
2305,668,49273.56,Vacation,Active
2306,669,20597.4,Medical,Paid Off
2307,669,12102.53,Debt Consolidation,Paid Off
2308,670,27847.7,Personal,Paid Off
2309,670,16240.61,Debt Consolidation,Paid Off
2310,670,32202.05,Education,Active
2311,672,4279.21,Debt Consolidation,Active
2312,672,2233.57,Debt Consolidation,Paid Off
2313,672,38166.07,Personal,Paid Off
2314,673,2048.34,Personal,Active
2315,673,49535.37,Personal,Paid Off
2316,674,27037.21,Auto,Paid Off
2317,674,33305.12,Vacation,Active
2318,674,15462.13,Debt Consolidation,Active
2319,675,31797.56,Medical,Paid Off
2320,675,35040.88,Debt Consolidation,Paid Off
2321,675,29530.72,Personal,Active
2322,675,36654.37,Home,Active
2323,675,5455.67,Auto,Active
2324,675,7402.92,Business,Active
2325,676,6195.47,Green Energy,Paid Off
2326,676,6710.68,Home Improvement,Active
2327,676,14726.31,Green Energy,Active
2328,676,38291.39,Medical,Active
2329,677,17410.56,Auto,Active
2330,677,49856.0,Business,Paid Off
2331,677,41271.92,Business,Paid Off
2332,677,14393.31,Green Energy,Paid Off
2333,678,15107.63,Medical,Active
2334,678,27275.81,Medical,Paid Off
2335,678,43857.04,Green Energy,Active
2336,678,20394.71,Home,Paid Off
2337,678,22476.32,Home,Paid Off
2338,679,38813.57,Medical,Active
2339,679,27943.43,Education,Paid Off
2340,679,12607.97,Green Energy,Paid Off
2341,682,33930.2,Medical,Paid Off
2342,682,5245.1,Business,Active
2343,682,33029.96,Debt Consolidation,Active
2344,682,42486.34,Home Improvement,Paid Off
2345,682,43916.18,Personal,Paid Off
2346,682,6045.13,Business,Paid Off
2347,682,28309.17,Emergency,Active
2348,683,47213.35,Medical,Active
2349,683,5050.57,Emergency,Active
2350,683,1209.96,Vacation,Active
2351,684,36022.09,Home,Paid Off
2352,686,29850.46,Personal,Paid Off
2353,686,19909.1,Business,Active
2354,686,6923.57,Personal,Paid Off
2355,688,14103.18,Emergency,Paid Off
2356,688,31145.73,Debt Consolidation,Paid Off
2357,688,34304.42,Home Improvement,Paid Off
2358,689,40902.62,Emergency,Active
2359,689,7833.0,Home,Active
2360,689,35908.94,Green Energy,Paid Off
2361,689,28966.86,Medical,Paid Off
2362,690,31829.81,Green Energy,Paid Off
2363,690,6418.38,Debt Consolidation,Paid Off
2364,691,30204.06,Debt Consolidation,Paid Off
2365,691,8650.84,Home,Paid Off
2366,691,3594.04,Debt Consolidation,Paid Off
2367,691,17201.93,Business,Paid Off
2368,692,46459.57,Education,Paid Off
2369,693,11886.93,Home Improvement,Active
2370,693,33845.27,Home,Paid Off
2371,693,30090.68,Business,Paid Off
2372,694,41104.75,Auto,Active
2373,694,44977.4,Debt Consolidation,Paid Off
2374,694,21065.51,Home,Paid Off
2375,694,31123.98,Vacation,Active
2376,695,32095.95,Debt Consolidation,Active
2377,695,12681.39,Medical,Paid Off
2378,695,46236.62,Green Energy,Paid Off
2379,695,6927.84,Vacation,Paid Off
2380,695,38174.9,Debt Consolidation,Paid Off
2381,695,34363.51,Medical,Paid Off
2382,695,13877.76,Auto,Active
2383,696,17161.65,Auto,Active
2384,696,7848.96,Home Improvement,Active
2385,696,13109.06,Personal,Active
2386,697,5653.08,Home Improvement,Active
2387,697,19370.25,Medical,Paid Off
2388,697,42974.87,Emergency,Active
2389,698,48051.91,Personal,Active
2390,698,36051.42,Debt Consolidation,Active
2391,698,39456.33,Medical,Paid Off
2392,698,41751.46,Emergency,Paid Off
2393,698,10363.13,Personal,Active
2394,698,19051.63,Emergency,Paid Off
2395,699,36822.33,Home Improvement,Active
2396,700,15964.42,Education,Paid Off
2397,701,48603.23,Vacation,Active
2398,701,44935.13,Green Energy,Paid Off
2399,701,38847.7,Home,Active
2400,701,27195.07,Education,Paid Off
2401,701,40980.22,Auto,Active
2402,702,45774.88,Home,Paid Off
2403,703,45021.66,Auto,Active
2404,703,39842.83,Debt Consolidation,Paid Off
2405,703,47747.97,Personal,Paid Off
2406,705,14065.33,Education,Paid Off
2407,705,35367.7,Green Energy,Paid Off
2408,705,40078.67,Green Energy,Active
2409,705,39427.95,Auto,Active
2410,705,12223.77,Auto,Active
2411,705,35628.81,Debt Consolidation,Active
2412,706,23259.52,Auto,Active
2413,706,32097.66,Home,Active
2414,706,43537.34,Education,Paid Off
2415,707,13532.93,Green Energy,Paid Off
2416,707,27555.11,Home,Active
2417,707,17523.43,Green Energy,Paid Off
2418,707,4080.52,Home Improvement,Active
2419,707,42920.47,Auto,Paid Off
2420,708,12112.76,Debt Consolidation,Active
2421,708,21582.24,Business,Active
2422,708,33937.14,Debt Consolidation,Active
2423,708,23387.1,Medical,Active
2424,708,14423.09,Emergency,Active
2425,709,21471.67,Business,Active
2426,709,1833.55,Education,Paid Off
2427,709,26388.86,Vacation,Active
2428,709,4979.06,Auto,Paid Off
2429,709,32477.89,Vacation,Active
2430,709,47074.42,Debt Consolidation,Paid Off
2431,710,6604.4,Education,Paid Off
2432,711,6033.39,Debt Consolidation,Paid Off
2433,712,17815.01,Green Energy,Paid Off
2434,712,45090.08,Debt Consolidation,Active
2435,712,29787.35,Vacation,Active
2436,713,3213.18,Debt Consolidation,Paid Off
2437,713,14101.23,Vacation,Paid Off
2438,715,41995.1,Personal,Active
2439,715,24232.08,Home Improvement,Active
2440,715,49979.9,Debt Consolidation,Paid Off
2441,715,9263.4,Home Improvement,Paid Off
2442,715,2220.91,Personal,Active
2443,715,48262.21,Green Energy,Paid Off
2444,715,39192.46,Debt Consolidation,Active
2445,716,1622.3,Personal,Active
2446,717,32778.69,Green Energy,Active
2447,717,16701.39,Vacation,Paid Off
2448,717,8765.81,Home Improvement,Active
2449,717,6651.0,Business,Active
2450,717,45830.91,Emergency,Paid Off
2451,718,41215.34,Emergency,Paid Off
2452,718,48986.68,Debt Consolidation,Active
2453,718,43412.8,Medical,Paid Off
2454,719,9884.05,Medical,Active
2455,719,38030.68,Education,Paid Off
2456,719,45412.04,Debt Consolidation,Paid Off
2457,719,10987.29,Home,Active
2458,721,43921.94,Vacation,Paid Off
2459,721,35994.68,Green Energy,Active
2460,721,19004.21,Vacation,Paid Off
2461,721,21352.79,Home,Active
2462,721,27457.06,Business,Active
2463,721,25259.03,Business,Paid Off
2464,721,4894.85,Emergency,Active
2465,722,17269.47,Home,Active
2466,722,38055.71,Personal,Paid Off
2467,723,8634.35,Home,Paid Off
2468,723,22663.96,Green Energy,Active
2469,723,49445.78,Business,Active
2470,724,7531.29,Auto,Active
2471,724,17630.71,Auto,Active
2472,724,22623.86,Debt Consolidation,Paid Off
2473,725,2468.31,Personal,Active
2474,726,16883.31,Medical,Paid Off
2475,726,3740.28,Home,Active
2476,726,10430.36,Personal,Paid Off
2477,726,30943.73,Home,Paid Off
2478,726,4268.6,Personal,Paid Off
2479,726,35282.12,Home,Paid Off
2480,726,14613.48,Home,Active
2481,728,23681.06,Personal,Paid Off
2482,730,41219.25,Emergency,Active
2483,731,6220.59,Home,Paid Off
2484,731,24751.54,Business,Paid Off
2485,731,7042.36,Medical,Paid Off
2486,731,29765.79,Debt Consolidation,Paid Off
2487,731,28512.44,Green Energy,Active
2488,732,17617.47,Green Energy,Active
2489,732,41705.54,Debt Consolidation,Active
2490,732,43815.7,Vacation,Active
2491,732,6336.08,Emergency,Paid Off
2492,732,34975.06,Auto,Active
2493,734,15176.28,Personal,Paid Off
2494,734,25726.28,Home Improvement,Paid Off
2495,734,22771.49,Home Improvement,Active
2496,734,19278.59,Business,Paid Off
2497,734,27417.05,Home,Active
2498,734,18630.56,Auto,Active
2499,734,15357.21,Emergency,Paid Off
2500,736,44608.76,Education,Paid Off
2501,736,36410.53,Vacation,Active
2502,737,14748.32,Auto,Paid Off
2503,737,4908.9,Green Energy,Active
2504,738,25697.93,Green Energy,Paid Off
2505,738,1147.71,Home Improvement,Paid Off
2506,738,23243.71,Medical,Paid Off
2507,739,8917.38,Emergency,Active
2508,739,25317.26,Business,Paid Off
2509,739,7462.03,Medical,Active
2510,739,34905.89,Business,Paid Off
2511,739,26257.18,Home Improvement,Paid Off
2512,739,40079.22,Personal,Active
2513,741,42762.23,Emergency,Paid Off
2514,741,46457.41,Auto,Active
2515,741,22563.91,Vacation,Active
2516,741,38687.85,Green Energy,Paid Off
2517,741,41579.25,Business,Active
2518,742,26531.79,Business,Paid Off
2519,742,10675.48,Medical,Paid Off
2520,742,40360.19,Education,Paid Off
2521,742,39422.72,Business,Active
2522,742,39195.51,Green Energy,Active
2523,742,38175.64,Business,Active
2524,743,48397.92,Medical,Active
2525,743,10035.32,Personal,Paid Off
2526,744,25851.91,Business,Active
2527,744,8310.35,Business,Paid Off
2528,744,28273.26,Auto,Paid Off
2529,744,29181.55,Vacation,Paid Off
2530,744,4136.12,Auto,Active
2531,744,6731.55,Home,Paid Off
2532,745,44683.58,Auto,Paid Off
2533,745,30866.13,Business,Active
2534,745,2983.64,Emergency,Paid Off
2535,745,2021.55,Personal,Paid Off
2536,745,6770.13,Emergency,Active
2537,746,40294.07,Education,Active
2538,746,41091.09,Business,Paid Off
2539,746,41947.63,Home Improvement,Active
2540,746,39818.88,Home,Active
2541,747,5186.78,Auto,Active
2542,747,34966.87,Home Improvement,Active
2543,747,49116.17,Auto,Active
2544,747,4134.14,Education,Paid Off
2545,749,46632.72,Home,Paid Off
2546,749,30533.14,Debt Consolidation,Active
2547,749,15384.05,Business,Paid Off
2548,750,31185.98,Debt Consolidation,Paid Off
2549,750,13930.73,Emergency,Active
2550,750,46324.75,Auto,Active
2551,750,3310.92,Personal,Active
2552,750,21320.83,Green Energy,Active
2553,750,2661.93,Personal,Paid Off
2554,750,49977.21,Business,Paid Off
2555,751,21700.58,Personal,Active
2556,752,25416.72,Debt Consolidation,Active
2557,752,33737.22,Auto,Active
2558,755,43888.89,Home Improvement,Paid Off
2559,755,2730.81,Personal,Paid Off
2560,755,18597.03,Business,Paid Off
2561,755,28998.88,Green Energy,Active
2562,756,20958.46,Home Improvement,Paid Off
2563,756,44719.12,Vacation,Paid Off
2564,757,7027.11,Emergency,Active
2565,757,42864.0,Home,Paid Off
2566,757,36365.0,Home Improvement,Active
2567,757,48126.9,Emergency,Active
2568,758,33473.31,Auto,Active
2569,758,15858.7,Green Energy,Active
2570,759,10263.76,Education,Active
2571,759,35101.03,Personal,Paid Off
2572,760,6268.15,Auto,Active
2573,760,21281.11,Auto,Paid Off
2574,760,11618.69,Medical,Active
2575,760,46483.89,Home,Paid Off
2576,760,46857.75,Green Energy,Active
2577,760,5732.69,Home Improvement,Paid Off
2578,761,49180.58,Education,Active
2579,761,29946.21,Home,Paid Off
2580,761,14258.21,Home,Active
2581,761,13996.18,Business,Paid Off
2582,761,2009.09,Home,Paid Off
2583,761,9588.05,Home Improvement,Paid Off
2584,761,34925.22,Vacation,Active
2585,762,38209.43,Medical,Paid Off
2586,762,11411.74,Auto,Active
2587,762,8485.96,Education,Paid Off
2588,763,37780.24,Personal,Paid Off
2589,764,14607.55,Green Energy,Paid Off
2590,765,46362.05,Home Improvement,Active
2591,765,19595.88,Education,Paid Off
2592,765,37360.99,Medical,Active
2593,766,42740.1,Home,Active
2594,766,34846.35,Business,Paid Off
2595,766,14619.56,Auto,Paid Off
2596,766,12064.64,Green Energy,Paid Off
2597,766,11096.65,Emergency,Paid Off
2598,766,2265.89,Auto,Active
2599,767,15224.63,Emergency,Paid Off
2600,767,38137.04,Education,Paid Off
2601,767,46882.13,Debt Consolidation,Active
2602,767,7730.75,Debt Consolidation,Active
2603,767,42724.01,Debt Consolidation,Active
2604,768,25274.47,Vacation,Paid Off
2605,768,14579.09,Personal,Paid Off
2606,768,22135.67,Emergency,Paid Off
2607,768,34029.81,Auto,Paid Off
2608,768,4885.49,Home Improvement,Paid Off
2609,769,4025.37,Education,Active
2610,769,28809.91,Green Energy,Paid Off
2611,770,12205.06,Green Energy,Paid Off
2612,770,37172.49,Green Energy,Active
2613,771,48196.09,Personal,Paid Off
2614,772,21422.67,Auto,Active
2615,772,8424.18,Auto,Active
2616,772,45446.19,Green Energy,Paid Off
2617,773,13706.7,Auto,Paid Off
2618,774,13369.92,Home Improvement,Paid Off
2619,774,12735.46,Green Energy,Active
2620,774,22759.29,Personal,Paid Off
2621,774,25103.36,Auto,Active
2622,774,19854.23,Debt Consolidation,Active
2623,775,19563.85,Education,Paid Off
2624,775,6474.56,Vacation,Active
2625,775,10504.34,Business,Active
2626,775,6453.09,Business,Paid Off
2627,775,7422.61,Vacation,Paid Off
2628,776,20973.29,Home,Active
2629,776,39429.62,Home Improvement,Paid Off
2630,776,27571.88,Emergency,Paid Off
2631,776,49917.85,Medical,Paid Off
2632,777,7277.09,Emergency,Active
2633,777,19764.11,Green Energy,Active
2634,777,44891.47,Medical,Paid Off
2635,778,38860.45,Emergency,Active
2636,779,6189.45,Education,Paid Off
2637,779,44783.11,Medical,Paid Off
2638,780,15185.66,Debt Consolidation,Paid Off
2639,780,27570.3,Education,Paid Off
2640,780,18910.51,Education,Paid Off
2641,780,32098.68,Emergency,Paid Off
2642,780,34627.85,Emergency,Active
2643,780,7975.54,Vacation,Paid Off
2644,780,44084.13,Education,Active
2645,782,47291.67,Medical,Paid Off
2646,782,27493.84,Emergency,Active
2647,782,35281.44,Education,Active
2648,782,27878.28,Education,Active
2649,782,4019.79,Personal,Active
2650,783,38600.56,Vacation,Active
2651,783,11151.35,Vacation,Paid Off
2652,783,17770.32,Auto,Paid Off
2653,783,5018.33,Education,Active
2654,783,12484.99,Medical,Paid Off
2655,784,27366.17,Home,Active
2656,784,6983.57,Vacation,Active
2657,784,39554.02,Education,Active
2658,784,40321.58,Green Energy,Active
2659,785,5701.91,Auto,Paid Off
2660,785,16329.58,Emergency,Active
2661,786,4717.51,Green Energy,Active
2662,786,33560.66,Home,Active
2663,787,49549.91,Medical,Active
2664,787,21271.33,Emergency,Active
2665,787,1247.31,Home,Active
2666,788,32993.35,Education,Paid Off
2667,788,28469.77,Auto,Paid Off
2668,789,9710.18,Emergency,Paid Off
2669,790,25131.65,Personal,Paid Off
2670,790,35264.58,Emergency,Paid Off
2671,790,38200.3,Debt Consolidation,Active
2672,790,45944.34,Debt Consolidation,Active
2673,790,13772.92,Green Energy,Paid Off
2674,790,7805.8,Emergency,Paid Off
2675,790,9132.27,Vacation,Active
2676,791,1596.36,Education,Active
2677,791,42440.32,Personal,Active
2678,791,19937.74,Home Improvement,Paid Off
2679,792,13720.8,Green Energy,Active
2680,792,48116.87,Vacation,Active
2681,792,23600.69,Green Energy,Active
2682,792,30912.54,Education,Paid Off
2683,793,47587.24,Medical,Active
2684,793,16846.01,Home,Active
2685,793,45102.35,Home Improvement,Paid Off
2686,794,22120.27,Home,Active
2687,795,4948.22,Green Energy,Paid Off
2688,795,47454.63,Business,Active
2689,795,30074.31,Emergency,Paid Off
2690,795,31990.08,Business,Active
2691,796,31816.35,Vacation,Active
2692,796,19534.54,Home Improvement,Active
2693,796,36060.04,Home Improvement,Active
2694,796,47877.34,Medical,Paid Off
2695,796,19340.15,Home,Active
2696,796,41611.86,Green Energy,Active
2697,797,40096.76,Green Energy,Paid Off
2698,797,42928.79,Home Improvement,Active
2699,797,26748.0,Auto,Paid Off
2700,797,15635.45,Education,Active
2701,798,28712.1,Auto,Paid Off
2702,798,46837.18,Debt Consolidation,Paid Off
2703,798,35792.46,Education,Active
2704,798,26252.87,Home Improvement,Paid Off
2705,798,20069.74,Education,Paid Off
2706,799,9100.87,Education,Active
2707,799,36577.1,Medical,Paid Off
2708,799,24594.97,Business,Active
2709,799,27863.25,Debt Consolidation,Active
2710,799,9033.7,Auto,Paid Off
2711,799,36598.52,Vacation,Paid Off
2712,799,7733.04,Debt Consolidation,Active
2713,800,46723.65,Personal,Paid Off
2714,800,9417.83,Medical,Paid Off
2715,800,16294.47,Green Energy,Paid Off
2716,800,40074.87,Emergency,Paid Off
2717,800,27446.98,Vacation,Paid Off
2718,800,4553.83,Medical,Paid Off
2719,800,21666.56,Medical,Active
2720,801,28288.31,Vacation,Paid Off
2721,801,9312.49,Home Improvement,Paid Off
2722,801,12505.95,Education,Active
2723,801,27257.57,Vacation,Paid Off
2724,801,10336.27,Home Improvement,Active
2725,802,26610.37,Vacation,Paid Off
2726,802,48770.18,Auto,Active
2727,802,8328.89,Auto,Paid Off
2728,802,48468.36,Business,Active
2729,802,42953.08,Business,Active
2730,802,19500.57,Home,Active
2731,802,3961.14,Vacation,Paid Off
2732,803,1391.35,Emergency,Paid Off
2733,804,1801.56,Medical,Paid Off
2734,804,18145.01,Home,Active
2735,804,46282.38,Green Energy,Paid Off
2736,804,41263.57,Education,Active
2737,804,44011.94,Home Improvement,Paid Off
2738,804,38432.36,Green Energy,Active
2739,804,45585.08,Home,Paid Off
2740,805,14064.41,Emergency,Active
2741,805,49719.17,Emergency,Active
2742,805,6322.01,Home Improvement,Paid Off
2743,805,30594.36,Personal,Paid Off
2744,805,20519.16,Business,Active
2745,805,30827.69,Home Improvement,Paid Off
2746,806,1909.84,Emergency,Paid Off
2747,806,24539.81,Medical,Paid Off
2748,807,24629.2,Auto,Active
2749,807,28605.05,Debt Consolidation,Active
2750,807,10880.53,Education,Active
2751,807,4011.64,Home Improvement,Paid Off
2752,807,46987.95,Medical,Paid Off
2753,807,36970.5,Green Energy,Paid Off
2754,807,35067.16,Home,Paid Off
2755,808,8654.5,Education,Active
2756,808,19658.71,Business,Paid Off
2757,808,8736.48,Green Energy,Paid Off
2758,808,46686.19,Emergency,Active
2759,808,15039.29,Emergency,Paid Off
2760,808,30957.05,Home,Active
2761,808,2792.13,Emergency,Paid Off
2762,809,18472.44,Debt Consolidation,Paid Off
2763,809,23424.58,Vacation,Paid Off
2764,809,25159.17,Home,Active
2765,809,35355.9,Emergency,Active
2766,809,32240.96,Vacation,Paid Off
2767,810,22789.28,Vacation,Paid Off
2768,811,20458.17,Green Energy,Active
2769,811,31272.79,Debt Consolidation,Paid Off
2770,811,32929.91,Medical,Active
2771,811,18260.18,Debt Consolidation,Paid Off
2772,813,4240.42,Business,Active
2773,813,46520.74,Green Energy,Active
2774,813,44958.74,Business,Active
2775,813,44857.38,Personal,Active
2776,813,27139.9,Auto,Active
2777,813,9660.34,Home,Paid Off
2778,814,36860.95,Personal,Active
2779,814,4236.89,Home,Active
2780,814,36935.48,Green Energy,Active
2781,814,32645.82,Home Improvement,Active
2782,814,29518.42,Education,Active
2783,814,7044.14,Green Energy,Paid Off
2784,815,6779.24,Business,Paid Off
2785,815,15167.36,Medical,Paid Off
2786,815,31341.29,Green Energy,Paid Off
2787,815,40354.64,Vacation,Paid Off
2788,816,13828.94,Personal,Paid Off
2789,816,42807.06,Debt Consolidation,Paid Off
2790,816,39449.13,Personal,Paid Off
2791,817,15434.64,Auto,Paid Off
2792,817,2902.25,Business,Paid Off
2793,817,4144.27,Medical,Active
2794,818,32752.0,Business,Active
2795,818,23349.13,Home Improvement,Active
2796,818,39365.07,Emergency,Paid Off
2797,818,29703.81,Education,Active
2798,819,30272.42,Home Improvement,Active
2799,819,27526.47,Green Energy,Paid Off
2800,819,37509.31,Auto,Active
2801,819,23217.85,Business,Paid Off
2802,819,29357.56,Vacation,Paid Off
2803,820,14191.09,Personal,Paid Off
2804,820,17392.99,Green Energy,Active
2805,820,47946.72,Green Energy,Active
2806,820,46150.82,Personal,Active
2807,820,30836.07,Medical,Paid Off
2808,821,24482.44,Home,Active
2809,821,21025.62,Home Improvement,Active
2810,822,35587.88,Green Energy,Paid Off
2811,822,34814.52,Debt Consolidation,Active
2812,822,47745.1,Vacation,Active
2813,822,44969.59,Vacation,Paid Off
2814,822,14240.61,Home Improvement,Active
2815,822,37604.55,Medical,Paid Off
2816,822,24842.89,Green Energy,Active
2817,823,44850.92,Education,Active
2818,823,23097.57,Green Energy,Active
2819,823,31983.65,Home Improvement,Active
2820,823,49172.55,Personal,Active
2821,823,48189.5,Emergency,Paid Off
2822,823,27864.12,Medical,Active
2823,823,36199.19,Medical,Active
2824,824,22144.87,Home Improvement,Active
2825,824,48405.25,Auto,Paid Off
2826,824,17061.78,Home,Active
2827,824,7275.86,Green Energy,Paid Off
2828,824,1813.14,Home,Active
2829,824,48340.37,Home Improvement,Paid Off
2830,825,6781.88,Emergency,Active
2831,825,38823.26,Vacation,Active
2832,825,26086.67,Home Improvement,Active
2833,826,3153.67,Home,Active
2834,826,8212.74,Emergency,Paid Off
2835,826,18892.95,Medical,Active
2836,827,4616.97,Vacation,Active
2837,827,8675.77,Emergency,Active
2838,827,3164.72,Emergency,Paid Off
2839,828,26922.05,Medical,Paid Off
2840,828,26198.52,Education,Paid Off
2841,829,8925.41,Home Improvement,Paid Off
2842,830,39232.05,Vacation,Paid Off
2843,830,49399.96,Auto,Paid Off
2844,830,48463.12,Emergency,Paid Off
2845,830,7026.43,Education,Paid Off
2846,831,30773.82,Medical,Paid Off
2847,831,8309.73,Education,Active
2848,831,28580.89,Personal,Active
2849,831,15052.53,Green Energy,Active
2850,831,1724.47,Home Improvement,Paid Off
2851,831,18665.38,Auto,Active
2852,832,33713.64,Auto,Paid Off
2853,835,31270.16,Home,Active
2854,835,42696.05,Education,Paid Off
2855,835,15979.05,Education,Active
2856,835,34991.45,Home,Paid Off
2857,836,33567.94,Personal,Active
2858,836,20872.42,Home Improvement,Paid Off
2859,836,26455.49,Debt Consolidation,Active
2860,838,22712.37,Home Improvement,Paid Off
2861,838,17861.82,Debt Consolidation,Paid Off
2862,838,18642.23,Home,Active
2863,838,36565.95,Medical,Paid Off
2864,838,38875.68,Medical,Active
2865,839,4984.41,Education,Paid Off
2866,840,22884.72,Emergency,Paid Off
2867,840,5586.46,Education,Active
2868,840,30344.18,Business,Paid Off
2869,840,46961.16,Vacation,Paid Off
2870,840,38330.69,Vacation,Paid Off
2871,841,47720.44,Personal,Paid Off
2872,841,10186.64,Debt Consolidation,Active
2873,841,9564.27,Education,Paid Off
2874,842,10138.68,Education,Paid Off
2875,842,49002.61,Home,Active
2876,842,36644.58,Emergency,Active
2877,843,25695.29,Home Improvement,Active
2878,843,33363.18,Personal,Active
2879,843,39494.2,Home,Active
2880,843,27579.84,Business,Paid Off
2881,843,9848.44,Business,Active
2882,843,2757.56,Medical,Active
2883,843,37940.5,Vacation,Paid Off
2884,844,36794.91,Medical,Active
2885,844,1864.64,Auto,Active
2886,844,14141.06,Medical,Active
2887,844,12636.06,Medical,Active
2888,844,1659.21,Business,Paid Off
2889,844,11991.5,Home Improvement,Paid Off
2890,844,36511.73,Debt Consolidation,Paid Off
2891,845,41981.19,Education,Paid Off
2892,845,30037.65,Emergency,Paid Off
2893,845,15407.91,Home,Active
2894,845,30410.27,Medical,Active
2895,845,7507.56,Home,Paid Off
2896,845,30178.39,Home,Active
2897,845,10942.53,Auto,Active
2898,847,2060.49,Home Improvement,Paid Off
2899,847,35808.42,Vacation,Active
2900,847,41829.76,Debt Consolidation,Paid Off
2901,847,27407.47,Debt Consolidation,Paid Off
2902,847,4143.79,Home,Paid Off
2903,848,36496.69,Green Energy,Paid Off
2904,848,10622.08,Auto,Paid Off
2905,848,7797.05,Home,Active
2906,848,4155.8,Business,Paid Off
2907,848,27163.5,Emergency,Paid Off
2908,849,6241.92,Home Improvement,Paid Off
2909,849,10011.8,Medical,Paid Off
2910,849,46510.69,Auto,Active
2911,849,26658.04,Auto,Paid Off
2912,849,20878.23,Green Energy,Active
2913,849,5553.24,Auto,Paid Off
2914,850,32380.44,Vacation,Active
2915,850,4276.99,Home,Paid Off
2916,850,24865.7,Education,Paid Off
2917,850,10285.81,Personal,Active
2918,851,36780.43,Home Improvement,Active
2919,852,2654.44,Personal,Paid Off
2920,853,29295.13,Auto,Paid Off
2921,853,11123.31,Emergency,Paid Off
2922,853,9866.57,Vacation,Active
2923,853,14562.16,Auto,Active
2924,853,13247.01,Business,Paid Off
2925,853,19776.28,Debt Consolidation,Active
2926,853,45196.08,Auto,Active
2927,855,12425.1,Vacation,Active
2928,855,43158.12,Emergency,Active
2929,855,4694.43,Auto,Paid Off
2930,855,29556.46,Green Energy,Paid Off
2931,855,34113.87,Emergency,Paid Off
2932,857,16884.02,Emergency,Active
2933,857,11022.56,Auto,Active
2934,857,8132.95,Vacation,Active
2935,857,48936.95,Home Improvement,Paid Off
2936,857,30436.48,Debt Consolidation,Active
2937,857,46611.7,Vacation,Active
2938,857,17682.11,Vacation,Paid Off
2939,858,12843.98,Auto,Active
2940,858,33282.96,Vacation,Paid Off
2941,858,17440.64,Debt Consolidation,Paid Off
